outcome	predictor	adjustment	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	note
binary_delivery	286.5	NA	12.195423045181236	196.9676897069271	197881.38117547857	0.9506298407347659	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	286.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	286.7	NA	1.2093872424153822	0.647183970121629	3.351430408834259	0.0616657346877939	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	286.8	NA	-10.659670577809038	196.96768562222076	2.347274545332548e-5	0.9568404500804915	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	286.81	NA	1.8135314763645736	0.67840218114570106	6.132064480495913	0.007512260640337057	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	286.9	NA	1.3645634444440693	0.7324368585847402	3.914013994415322	0.06245581675954507	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	287.1	NA	-10.625615385700865	196.96768672131697	2.428588147566668e-5	0.9569782012223302	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287.2	NA	-10.686313732267905	196.96768103691886	2.2855615125751558e-5	0.9567326802514889	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287.3	NA	0.6859122928519171	0.39558050939369327	1.985582442178726	0.08292898783277748	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287.31	NA	1.2544234998056658	0.6475783423795255	3.505816687645461	0.052733216360349625	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287.32	NA	0.8415614428696665	1.4187428756965368	2.3199866767224155	0.5530646843245346	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	287.4	NA	12.594204891231435	196.96768325448377	294844.94625616225	0.9490176332520525	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	288	NA	1.5084818174591836	1.2268210903724435	4.5198636047979655	0.21885224236760487	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	288.1	NA	0.9494311880281989	1.416682336346832	2.5842392949261037	0.5027434927296139	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	288.11	NA	0.6412664688135329	0.6733453497497464	1.8988842347601813	0.3409149716630034	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	288.2	NA	0.7957299239627929	0.5797465141040259	2.216057960410282	0.16989290404079269	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	288.3	NA	1.4565027233742402	1.2260090632020693	4.290926699038671	0.23483213834942956	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	289	NA	0.7884158738039801	1.0013453773368897	2.199908731460584	0.43107315561703446	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	289.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	289.4	NA	0.08269463634769054	0.5496853422391095	1.0862100688263971	0.8804175230032832	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	289.5	NA	-11.685930809998972	162.28327223615514	8.4113311895191e-6	0.9425943793610927	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	289.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	289.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	290	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	290.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	290.13	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	290.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	290.3	NA	0.7161623011268424	1.002388567642926	2.046564024068717	0.47494539355342924	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	291.1	NA	0.8063961473097724	1.0014370933749162	2.2398214375493906	0.42068180744933187	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	291.4	NA	12.300001205863483	139.2505823637592	219696.25359566748	0.929614411191669	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	291.8	NA	1.8934100864545185	0.8183098936142859	6.6419798315973795	0.020678383224878985	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292	NA	0.7376334228557442	1.4176816270019976	2.090981186122377	0.6028477751393331	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.1	NA	-11.77967503340265	144.9738006514981	7.658648441848822e-6	0.9352400991802778	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.11	NA	1.5979076552003137	0.8674490189942052	4.942679807158572	0.06546392657991863	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.12	NA	0.859038022460828	1.4146242365220425	2.360888479281842	0.5436815180636883	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.2	NA	0.772885659067633	1.4192232325651142	2.166007603732161	0.5860399551358738	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.3	NA	-10.955626699990551	196.96769157916543	1.7459499037224132e-5	0.955643384046445	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.4	NA	1.2432315327333998	0.5729641928265956	3.466798455386141	0.03002017144812446	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.5	NA	-10.832127460139048	196.96768635480615	1.9754535248583673e-5	0.9561428939312714	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	292.6	NA	0.7676496891330378	1.4147673628108963	2.1546960922503695	0.5874067391673247	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	293	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	293.1	NA	0.8935721070958941	0.8179031908102105	2.4438437497772374	0.2746064773557283	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	295	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	295.1	NA	0.4217886412930019	0.528541598214996	1.5246862349139156	0.4248568253053134	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	295.2	NA	12.33267237739247	196.96768466614938	226992.5274938618	0.9500749410785244	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	295.3	NA	0.12551972131551628	0.501471215759648	1.1337375275355488	0.8023530804312176	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	296	NA	0.4869940013236932	0.3015852022198146	1.6274168470024233	0.10635816727412858	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	296.1	NA	0.2302645006233355	0.25335813703607174	1.2589329544467094	0.3634293975780723	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	296.2	NA	0.5699055694042314	0.2029489213786229	1.7681000808062823	0.004983116298423581	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	296.22	NA	0.6301154077683031	0.19159693771457553	1.877827282615423	0.0010063154078300176	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	297	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	297.1	NA	0.7944801333391998	0.5790475785650517	2.2132900819445798	0.17004900032899084	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	297.2	NA	0.09117761381329889	0.8682316684874958	1.0954635574401435	0.9163636639310513	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300	NA	0.5198341225172642	0.6728504647414438	1.6817486623259637	0.43976807189086103	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.1	NA	0.9059049262595611	0.26824110588817973	2.474169851593925	7.322672882047143e-4	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.11	NA	0.3451345324846627	0.5719135801084525	1.412179890958239	0.5461939224458436	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.12	NA	0.6939326012779885	0.5190445203542711	2.0015714584833275	0.1812414552692525	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.13	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	300.3	NA	0.7991379201321125	1.4166164855283008	2.2236231612159054	0.5726742795532556	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.4	NA	0.993729036047105	0.5574981236435858	2.7012889177513526	0.07467105397041313	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.8	NA	12.279845910685644	196.967685763229	215312.53670982178	0.9502885156564388	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	300.9	NA	0.4261286500912536	0.25552776722216203	1.531317766631904	0.09538696059370469	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	301	NA	12.247249760824179	196.96769658808583	208407.32996595764	0.9504203044784572	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	301.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	301.2	NA	-0.3571750881720372	1.1564221611248617	0.6996499865725815	0.7574263549268865	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	302	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	302.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	303	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	303.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	303.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	303.31	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	303.4	NA	0.5485137117895684	0.7647719744567191	1.7306788178167158	0.47323516904795127	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	304	NA	0.5617043653753999	0.28517735631329005	1.7536588300648932	0.04887657253893929	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	305.2	NA	0.4207596453544106	0.731454369218664	1.523118145887545	0.5651309962408886	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	305.21	NA	0.8912303249690673	1.4154414892132194	2.4381274958861496	0.5289247161958308	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	306	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	306.1	NA	0.8430294258227399	0.21813886193339047	2.323394878594277	1.1125054337225602e-4	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	306.9	NA	12.386240565532182	196.96768279824545	239483.68334876394	0.9498583712284832	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	312	NA	-0.27548472718022227	0.410452130979532	0.7592040271917856	0.5021098005901949	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	312.3	NA	-0.2396453593840886	1.156584797832429	0.7869068807286231	0.8358529993439684	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	313	NA	-10.852120439599634	196.96769038113342	1.93635051842274e-5	0.9560620290732303	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	313.1	NA	-0.35518635889382133	0.5149095255710849	0.7010427854763125	0.4903178089315139	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	313.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	313.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	315	NA	0.8571643474628017	1.4208595637192265	2.3564690831140513	0.5463279641836137	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	315.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	315.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	315.3	NA	-10.715012035653851	139.0694642892392	2.2209020214226845e-5	0.9385854288718289	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	316	NA	0.6026789969935795	0.16310151960806352	1.8270067957176546	2.1978662106572698e-4	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	316.1	NA	-10.758227954068657	196.9676823224539	2.1269680413918387e-5	0.9564417988431935	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	317	NA	1.4676382046356327	0.8678192930761536	4.3389752583089995	0.09080252364261947	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	317.1	NA	-0.5981057096195029	1.1198672948087482	0.5498522299793109	0.5932818712535095	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	317.11	NA	-10.76371989283952	196.96768233234982	2.11531888065923e-5	0.9564195850567365	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	318	NA	0.4105517408260233	0.1889367101309415	1.5076493873956474	0.029783396817748543	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	320	NA	1.26260303422715	0.732263030945091	3.534610234285077	0.0846630902077761	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	323	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	323.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	323.8	NA	1.8406991867193891	1.156138348129598	6.300942256385014	0.11136003694939423	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	324	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	325	NA	0.12122133969617378	1.2262322975678865	1.1288747495109603	0.9212520091237142	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327	NA	0.077762342262663	1.2256666095377557	1.0808657520343739	0.9494122038188064	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.3	NA	0.7455751340581493	0.6343366105423877	2.1076532696417707	0.23984992784570722	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327.31	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.32	NA	0.976512812485932	0.390089888623291	2.65518096510486	0.012304049180643638	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327.4	NA	1.474111051420204	1.2270173283737296	4.367151873436408	0.22960478699413112	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327.41	NA	12.275568641649153	196.96768504296458	214393.55383295458	0.9503058083787725	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	327.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.71	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	327.72	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	331	NA	12.307753993635584	196.96768460936136	221406.1316203962	0.95017568417984	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	331.1	NA	12.420736148708002	138.99785309254085	247888.95151295574	0.9287964519955996	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	331.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	332	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	333	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	333.1	NA	0.9756985283746729	1.414962187876048	2.6530197734638814	0.490472173075969	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	333.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	333.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	333.4	NA	-10.895885564425294	196.9676892094826	1.8534335660720084e-5	0.955885013262823	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	333.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	334	NA	-10.889545300439863	139.12429461186576	1.865222156055904e-5	0.9376116412062353	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	334.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	335	NA	-1.6696702416348603	1.0454550425392757	0.18830915191952677	0.11024896249680861	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	337	NA	12.237970669504627	196.96768940578434	206482.44372841372	0.950457818248627	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	337.1	NA	12.382141216837203	196.96768260259074	238503.96569808063	0.949874944193915	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	338.1	NA	0.48414487918347215	0.4432790862747143	1.6227867366393087	0.27474970211470173	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	338.2	NA	0.9769396940824894	0.6075392059609545	2.656314654952843	0.10782917639247074	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	339	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	340	NA	0.7198261298351366	0.2754879288517566	2.0540760370546676	0.008977401905481868	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	340.1	NA	-12.765692901809503	202.2469351340882	2.857130090474504e-6	0.9496714745458551	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	341	NA	-11.897780683284656	187.41130685213906	6.805491601267035e-6	0.9493804144457606	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	342	NA	1.205988596346918	0.9149235366315369	3.340059416985245	0.1874599742241816	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	343	NA	-10.89862876036391	196.96769443382993	1.848356201927399e-5	0.9558739191781996	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	344	NA	1.4338648312524038	0.869775480031116	4.1948804078476325	0.09924069287329053	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	345	NA	-0.2806912232596274	0.5182964016735739	0.7552615066655932	0.5881181652582186	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	345.1	NA	0.03622764327092111	0.8683951192320724	1.036891861081186	0.9667235635671947	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	345.11	NA	1.1758902303980105	0.6478958185331871	3.241026920631108	0.06953355912972892	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	345.12	NA	0.11947413830488604	0.6139266009910048	1.1269041000400926	0.8457009742611771	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	345.3	NA	0.6919488209518351	0.30805996330703705	1.9976047162760606	0.02469441526334785	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	346.1	NA	-10.883628525463095	196.96768609714556	1.876290969382217e-5	0.9559345880433805	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	346.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	346.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	347	NA	-10.869831954253627	196.9676854229794	1.902356747072956e-5	0.9559903904484028	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	348	NA	-10.823590086820301	196.96768548731063	1.9923909065735326e-5	0.9561774250545003	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	348.2	NA	0.3358104878263775	0.5725913723494399	1.3990738581576518	0.5575564005851634	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	348.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	348.7	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	348.8	NA	1.9690882115236743	1.1575195596564853	7.164141327951803	0.08891907124039182	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	348.9	NA	1.2026539537404004	0.9146413742538706	3.3289400623856547	0.18854644878159812	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	349	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	350.1	NA	1.527987256286094	0.8692974491787044	4.6088909640922155	0.07879403829841211	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	350.2	NA	0.5198635228404559	0.5061166359945195	1.6817981070070043	0.30434442371338627	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	350.3	NA	0.7148893547459925	0.8189688253830466	2.043960515216245	0.3827099538040383	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	350.5	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	350.6	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	351	NA	0.5605414162237412	0.4521154754629275	1.7516205994251843	0.215042300228635	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	352	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	352.1	NA	-10.70927895571014	196.9676831668449	2.2336711986405777e-5	0.9566397893827154	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	352.2	NA	0.44034306380701344	0.9147489727832429	1.5532399875425567	0.6302455137538341	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	353	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	353.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	353.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	355	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	355.1	NA	-10.846889110369865	196.96768440233745	1.9465067476162137e-5	0.9560831868943522	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	356	NA	1.4757425041349996	1.226890151898703	4.374282490266751	0.229041411769556	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	357	NA	13.298950556413011	187.475214109459	596569.2194260082	0.9434478053992315	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	358	NA	0.7844816695326107	1.4152059476743406	2.19127084388116	0.5793575885487009	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	358.1	NA	0.1091474765060913	1.2256340506907442	1.1153268227162083	0.9290390844020976	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	359	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	359.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	359.2	NA	0.5639333599211119	0.7655400653639937	1.7575720857246848	0.4613365943552791	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	360	NA	-10.675818680359392	196.96768377662843	2.3096749136550313e-5	0.9567751321656373	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	360.2	NA	12.252034252804846	196.96769181703766	209406.84233767277	0.9504009595131155	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	361	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	361.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	361.2	NA	-10.6615193131584	196.96768099448607	2.3429390647188912e-5	0.9568329710972135	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362	NA	-10.711905790921668	196.96768141578158	2.2278114122011943e-5	0.9566291638289071	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.23	NA	-10.850521253832852	196.9676846413442	1.9394495799383758e-5	0.9560684960163369	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.26	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.27	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.29	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.3	NA	1.391702299819433	1.22607122849373	4.021690351982499	0.2563372320695231	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.31	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.4	NA	0.7696261183490865	1.0023976696128873	2.158958907747702	0.4426147949483284	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.5	NA	12.302829228615659	196.96768505665554	220318.43896191823	0.9501955948346189	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.6	NA	-10.967692983740314	196.96769660140689	1.7250093680633084e-5	0.9555945822289346	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.7	NA	-10.738149705880424	139.270979372342	2.1701054461981116e-5	0.9385419526951663	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	362.8	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	362.9	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	363	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	363.3	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	364	NA	-10.800353257415932	196.96768439431108	2.0392298407995946e-5	0.9562714117830624	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	364.1	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	364.2	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	364.4	NA	NA	NA	NA	NA	NA	6653	NA	NA	NA	NA	0	 [Error: non-varying phenotype or genotype]
binary_delivery	364.41	NA	-0.12707076380257526	0.837889649310201	0.8806713507385198	0.8794584780032391	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	364.5	NA	12.327010618503301	196.96768317016682	225710.98185812793	0.9500978306872515	logistic	6653	1934	4719	NA	NA	0	
binary_delivery	364.51	NA	12.221955315722864	196.96768937419935	203201.89404342376	0.9505225689359531	logistic	6653	1934	4719	NA	NA	0	
